project_id,attendance,study_hours,previous_performance,task_completion,pending_tasks,missed_deadlines,milestone_completion,days_remaining,team_size,project_type,planned_tasks,completed_tasks,project_progress,delay_risk
PROJ-2529,74.1,,62.6,63.2,7,3,42.5,33,3,AI,19,12,77.0,LOW
PROJ-2530,55.3,1.7,52.1,61.5,5,5,19.7,21,7,Mobile,13,8,44.0,HIGH
PROJ-2531,78.1,20.7,60.7,20.0,4,5,36.1,21,5,AI,5,1,3.3,HIGH
PROJ-2532,75.6,22.3,,100.0,0,0,68.6,74,3,Mobile,15,15,68.4,LOW
PROJ-2533,74.0,25.3,66.8,85.7,3,6,62.2,34,3,AI,21,18,53.3,LOW
PROJ-2534,68.2,8.3,59.8,60.0,4,3,,35,6,AI,10,6,46.4,MEDIUM
PROJ-2535,82.7,16.6,,75.9,7,3,76.5,13,2,Mobile,29,22,65.2,LOW
PROJ-2536,98.2,9.9,77.4,64.3,5,2,72.8,78,6,AI,14,9,63.9,LOW
PROJ-2537,78.0,16.5,75.2,61.1,7,1,98.0,36,1,Web,18,11,68.4,LOW
PROJ-2538,66.0,8.9,72.9,50.0,3,3,81.4,69,2,Research,6,3,68.0,MEDIUM
PROJ-2539,84.2,,67.4,73.3,4,1,69.9,9,6,IoT,15,11,70.1,LOW
PROJ-2540,48.9,11.5,31.4,43.5,13,2,37.0,15,6,AI,23,10,32.3,HIGH
PROJ-2541,62.6,8.8,65.2,52.0,12,5,31.8,26,6,IoT,25,13,27.3,HIGH
PROJ-2542,78.3,13.9,41.5,35.7,9,2,58.4,34,6,Web,14,5,51.8,HIGH
PROJ-2543,80.6,23.8,51.4,63.6,4,1,55.5,17,5,Mobile,11,7,78.1,LOW
PROJ-2544,69.0,10.8,43.9,42.9,4,2,43.9,55,5,Web,7,3,69.0,MEDIUM
PROJ-2545,91.2,18.1,93.4,81.8,2,1,100.0,56,3,Web,11,9,91.8,LOW
PROJ-2546,83.7,34.6,75.3,63.6,4,0,49.5,15,3,Research,11,7,62.6,LOW
PROJ-2547,65.3,30.1,48.2,44.4,15,1,50.0,49,5,IoT,27,12,73.7,LOW
PROJ-2548,76.9,8.7,63.6,25.0,15,6,49.5,50,4,Web,20,5,33.7,MEDIUM
PROJ-2549,61.9,13.9,61.6,25.0,12,6,50.0,3,4,Web,16,4,,HIGH
PROJ-2550,74.2,14.7,73.4,12.5,14,5,50.3,9,3,AI,16,2,8.4,HIGH
PROJ-2551,62.2,11.8,43.0,38.5,8,4,12.2,18,5,Mobile,13,5,39.9,HIGH
PROJ-2552,66.7,9.1,59.3,73.1,7,2,44.6,36,3,Web,26,19,46.8,MEDIUM
PROJ-2553,76.3,23.2,87.4,78.9,4,1,87.1,59,7,Research,19,15,46.5,LOW
PROJ-2554,82.9,17.4,88.8,66.7,5,1,,63,5,Research,15,10,61.7,LOW
PROJ-2555,84.7,25.7,62.6,42.1,11,3,43.2,38,7,IoT,19,8,39.1,MEDIUM
PROJ-2556,61.1,11.5,58.4,28.6,5,3,20.9,3,3,IoT,7,2,7.2,HIGH
PROJ-2557,75.2,15.2,40.9,23.1,10,6,18.3,6,4,Web,13,3,15.0,HIGH
PROJ-2558,51.7,2.7,25.3,20.7,23,6,25.1,9,6,Mobile,29,6,45.1,HIGH
PROJ-2559,87.6,7.0,61.2,7.1,13,7,39.0,10,2,Web,14,1,28.5,HIGH
PROJ-2560,63.9,14.3,76.2,60.7,11,1,38.7,1,5,IoT,28,17,47.8,MEDIUM
PROJ-2561,,11.0,79.4,65.5,10,1,61.0,57,1,AI,29,19,55.1,MEDIUM
PROJ-2562,66.5,16.6,56.9,13.0,20,5,33.0,1,4,Web,23,3,31.8,HIGH
PROJ-2563,69.0,,58.6,20.0,4,6,35.5,18,1,Research,5,1,0.0,HIGH
PROJ-2564,77.7,3.4,49.3,44.4,5,12,2.8,28,1,Mobile,9,4,37.2,HIGH
PROJ-2565,67.7,5.5,66.9,60.0,2,3,74.7,46,1,AI,5,3,38.3,MEDIUM
PROJ-2566,88.5,20.1,67.0,62.5,9,2,84.9,58,5,Research,24,15,,LOW
PROJ-2567,68.8,23.7,78.1,52.9,8,4,87.0,64,4,AI,17,9,93.1,LOW
PROJ-2568,60.4,21.1,69.4,30.0,14,6,29.2,30,2,Web,20,6,20.2,HIGH
PROJ-2569,38.8,7.8,19.9,20.8,19,2,30.5,10,3,Web,24,5,48.9,HIGH
PROJ-2570,80.4,9.2,69.0,92.3,1,2,52.5,59,2,Web,13,12,87.0,LOW
PROJ-2571,43.0,16.7,49.6,25.0,12,2,5.1,13,5,Mobile,16,4,9.1,HIGH
PROJ-2572,58.4,16.3,,40.0,3,4,43.2,20,5,AI,5,2,34.9,HIGH
PROJ-2573,85.0,14.8,70.3,66.7,5,2,50.9,42,5,IoT,15,10,41.4,MEDIUM
PROJ-2574,88.7,21.9,73.3,81.2,3,1,53.5,74,7,Web,16,13,60.8,LOW
PROJ-2575,66.2,17.7,97.6,33.3,14,5,30.2,47,6,IoT,21,7,27.3,MEDIUM
PROJ-2576,89.8,15.1,72.2,35.0,13,3,,41,4,Web,20,7,38.9,MEDIUM
PROJ-2577,,7.7,57.8,72.7,3,4,59.3,33,3,Research,11,8,47.7,MEDIUM
PROJ-2578,42.8,10.3,75.1,15.4,22,1,30.6,11,1,IoT,26,4,49.5,HIGH
PROJ-2579,78.3,18.7,75.8,66.7,2,0,,90,4,Mobile,6,4,67.1,LOW
PROJ-2580,66.3,13.5,,22.2,14,4,39.3,19,4,IoT,18,4,22.3,HIGH
PROJ-2581,74.0,20.4,46.7,42.9,8,4,66.6,69,4,AI,14,6,51.2,MEDIUM
PROJ-2582,46.0,10.5,,45.0,11,3,36.9,31,7,AI,20,9,46.6,HIGH
PROJ-2583,51.6,9.6,,7.1,26,5,38.2,9,7,IoT,28,2,10.8,HIGH
PROJ-2584,75.4,1.0,49.2,19.2,21,1,34.8,20,5,IoT,26,5,49.7,HIGH
PROJ-2585,76.7,20.4,42.4,34.5,19,2,41.1,37,1,Research,29,10,61.3,MEDIUM
PROJ-2586,95.1,17.1,59.6,45.5,6,4,65.0,12,6,Mobile,11,5,53.8,MEDIUM
PROJ-2587,82.4,16.3,46.4,38.5,8,1,40.5,24,5,AI,13,5,36.3,MEDIUM
PROJ-2588,75.0,16.7,91.2,77.8,4,0,80.7,53,1,AI,18,14,65.5,LOW
PROJ-2589,73.9,17.0,62.1,16.7,20,1,48.1,29,1,Research,24,4,47.0,MEDIUM
PROJ-2590,73.9,11.5,32.5,31.2,11,3,34.0,29,5,Research,16,5,34.3,HIGH
PROJ-2591,71.6,22.6,91.7,55.6,4,1,66.2,38,2,IoT,9,5,74.8,LOW
PROJ-2592,80.9,,70.5,56.2,7,1,55.2,15,4,IoT,16,9,67.6,LOW
PROJ-2593,66.9,5.6,48.3,9.1,20,6,39.3,37,2,IoT,22,2,8.4,HIGH
PROJ-2594,,4.5,50.7,28.6,10,4,25.6,24,7,Research,14,4,40.1,HIGH
PROJ-2595,81.2,18.2,78.8,64.3,10,0,75.3,29,5,AI,28,18,51.4,LOW
PROJ-2596,68.2,8.1,38.5,33.3,6,3,48.6,14,1,Research,9,3,45.5,HIGH
PROJ-2597,61.9,4.8,49.5,3.6,27,2,59.6,33,6,IoT,28,1,52.2,HIGH
PROJ-2598,50.3,12.9,51.8,54.5,5,1,78.5,36,5,Web,11,6,3.7,MEDIUM
PROJ-2599,81.4,15.8,58.5,33.3,10,1,52.7,20,6,Mobile,15,5,64.7,MEDIUM
PROJ-2600,51.7,15.3,38.2,38.5,16,4,22.7,23,5,AI,26,10,22.3,HIGH
PROJ-2601,100.0,19.0,82.3,59.3,11,1,35.7,16,7,AI,27,16,55.2,MEDIUM
PROJ-2602,89.1,20.2,54.6,62.5,3,6,63.2,46,4,Research,8,5,58.1,MEDIUM
PROJ-2603,85.7,8.7,69.9,23.1,10,0,92.2,49,2,AI,13,3,86.1,LOW
PROJ-2604,76.7,15.8,48.9,89.5,2,3,59.9,38,7,Web,19,17,59.3,LOW
PROJ-2605,57.6,1.0,47.2,13.6,19,7,31.6,55,7,IoT,22,3,21.3,HIGH
PROJ-2606,69.2,28.3,94.7,87.0,3,0,65.1,24,6,Research,23,20,55.2,LOW
PROJ-2607,71.9,21.1,73.9,35.0,13,3,26.7,24,5,AI,20,7,,MEDIUM
PROJ-2608,67.0,8.2,54.5,28.6,20,1,44.6,40,4,AI,28,8,17.1,MEDIUM
PROJ-2609,54.6,13.0,72.3,17.6,14,5,42.5,55,4,AI,17,3,35.9,MEDIUM
PROJ-2610,55.9,15.2,64.3,13.0,20,2,40.9,17,3,Research,23,3,0.0,HIGH
PROJ-2611,75.0,17.5,70.9,61.5,10,2,70.8,10,3,Research,26,16,76.0,LOW
PROJ-2612,73.7,20.0,66.2,92.9,1,1,71.8,49,5,Research,14,13,62.0,LOW
PROJ-2613,59.1,14.8,34.2,66.7,5,5,23.6,45,6,Mobile,15,10,25.2,MEDIUM
PROJ-2614,79.4,8.8,54.4,34.6,17,5,64.2,17,4,Research,26,9,40.9,MEDIUM
PROJ-2615,79.8,15.2,65.3,45.5,12,6,58.4,55,6,AI,22,10,64.8,MEDIUM
PROJ-2616,94.3,8.9,80.2,82.6,4,2,71.3,7,2,Research,23,19,58.4,LOW
PROJ-2617,60.8,10.9,57.5,31.8,15,3,14.9,12,1,Research,22,7,34.8,HIGH
PROJ-2618,81.0,2.1,,38.5,16,3,31.8,65,1,Mobile,26,10,45.9,MEDIUM
PROJ-2619,73.9,17.0,,45.0,11,1,52.9,15,7,AI,20,9,27.5,MEDIUM
PROJ-2620,74.1,5.6,50.6,35.7,9,3,46.2,14,6,Web,14,5,4.3,HIGH
PROJ-2621,75.0,10.8,77.0,45.5,6,1,38.5,26,5,Research,11,5,42.4,MEDIUM
PROJ-2622,99.7,20.2,72.0,93.3,1,1,92.2,37,6,IoT,15,14,84.4,LOW
PROJ-2623,65.3,6.5,14.3,67.9,9,4,21.7,37,5,Research,28,19,14.1,HIGH
PROJ-2624,85.6,11.1,22.2,25.0,21,6,29.4,2,5,IoT,28,7,25.9,HIGH
PROJ-2625,99.6,24.7,78.2,80.0,1,0,98.3,55,2,Mobile,5,4,78.9,LOW
PROJ-2626,68.0,16.1,94.5,54.5,5,3,68.1,45,7,Research,11,6,74.5,LOW
PROJ-2627,75.2,11.3,88.1,42.9,8,7,13.3,26,4,Mobile,14,6,24.7,HIGH
PROJ-2628,85.7,17.7,55.7,27.3,8,7,69.3,38,2,Web,11,3,46.8,MEDIUM
PROJ-2629,92.7,14.9,53.4,85.2,4,1,87.5,23,1,Research,27,23,71.0,LOW
PROJ-2630,89.2,26.4,66.5,70.0,3,0,83.1,43,4,Research,10,7,58.1,LOW
PROJ-2631,100.0,8.2,54.7,57.1,3,0,68.6,64,4,Mobile,7,4,96.9,LOW
PROJ-2632,67.8,20.7,61.0,38.5,16,1,41.3,29,1,Research,26,10,61.9,MEDIUM
PROJ-2633,81.6,28.1,58.5,55.6,8,1,64.0,50,3,AI,18,10,84.3,LOW
PROJ-2634,100.0,23.0,94.5,79.2,5,2,50.9,41,3,Research,24,19,77.8,LOW
PROJ-2635,76.7,2.8,75.5,0.0,6,1,69.6,64,6,AI,6,0,35.4,MEDIUM
PROJ-2636,49.4,12.8,42.4,31.8,15,12,23.1,16,7,Mobile,22,7,42.6,HIGH
PROJ-2637,94.4,24.9,62.8,64.3,5,1,87.3,63,3,Web,14,9,60.7,LOW
PROJ-2638,65.3,5.8,81.9,57.1,12,2,51.6,25,5,Mobile,28,16,63.5,MEDIUM
PROJ-2639,77.1,19.7,88.9,76.9,3,0,31.4,45,4,AI,13,10,50.2,LOW
PROJ-2640,72.9,4.2,78.4,0.0,18,4,37.8,8,5,Web,18,0,18.5,HIGH
PROJ-2641,65.3,,68.3,34.5,19,1,66.8,29,5,AI,29,10,49.1,MEDIUM
PROJ-2642,87.4,18.3,72.2,55.6,8,2,90.0,59,6,AI,18,10,70.1,LOW
PROJ-2643,64.6,16.8,70.0,44.4,5,2,79.5,38,1,Mobile,9,4,54.4,MEDIUM
PROJ-2644,71.4,12.2,57.6,25.0,21,5,2.6,48,7,AI,28,7,16.1,HIGH
PROJ-2645,82.4,19.6,63.5,37.5,15,1,58.8,22,2,IoT,24,9,28.3,MEDIUM
PROJ-2646,72.3,18.0,67.0,61.5,10,1,61.8,33,4,Research,26,16,80.2,LOW
PROJ-2647,80.9,17.7,58.3,100.0,0,1,93.0,64,5,IoT,9,9,77.4,LOW
PROJ-2648,63.9,8.5,55.3,46.2,7,3,36.6,16,5,AI,13,6,16.1,HIGH
PROJ-2649,90.5,22.9,87.6,76.9,6,1,54.3,53,5,AI,26,20,68.4,LOW
PROJ-2650,,4.4,63.6,28.6,15,3,37.2,30,4,Mobile,21,6,51.4,MEDIUM
PROJ-2651,55.8,10.2,65.3,25.0,9,5,22.8,16,7,Research,12,3,41.1,HIGH
PROJ-2652,86.4,26.2,70.4,78.6,3,2,76.0,27,2,Mobile,14,11,56.0,LOW
PROJ-2653,60.4,12.1,65.5,55.2,13,4,38.4,31,5,Research,29,16,41.2,MEDIUM
PROJ-2654,98.7,22.5,84.2,83.3,1,1,84.5,52,6,Mobile,6,5,54.3,LOW
PROJ-2655,70.4,16.7,82.8,45.0,11,1,39.6,33,2,AI,20,9,56.4,MEDIUM
PROJ-2656,81.4,18.2,50.5,21.7,18,4,63.3,1,5,Web,23,5,60.2,MEDIUM
PROJ-2657,78.7,16.3,69.8,61.5,5,2,62.0,47,6,AI,13,8,71.7,MEDIUM
PROJ-2658,54.3,,52.0,18.2,9,3,36.1,5,6,Web,11,2,23.6,HIGH
PROJ-2659,78.8,4.6,40.8,20.0,8,3,43.3,8,3,Mobile,10,2,38.5,HIGH
PROJ-2660,87.7,12.4,100.0,51.7,14,6,37.5,52,1,Web,29,15,56.1,MEDIUM
PROJ-2661,,3.0,82.2,25.0,12,6,38.7,18,2,Web,16,4,36.9,HIGH
PROJ-2662,50.9,4.6,,14.3,18,1,56.4,19,2,Web,21,3,58.9,HIGH
PROJ-2663,64.5,17.3,73.3,55.2,13,3,67.8,1,2,Research,29,16,22.0,MEDIUM
PROJ-2664,76.2,,90.6,82.6,4,0,74.0,88,2,Mobile,23,19,49.2,LOW
PROJ-2665,57.0,15.3,48.1,61.1,7,3,43.0,32,1,Web,18,11,47.8,MEDIUM
PROJ-2666,,4.2,58.6,58.3,5,4,6.3,35,2,Web,12,7,34.5,HIGH
PROJ-2667,70.2,7.5,35.6,20.0,16,2,24.3,30,4,Web,20,4,45.2,HIGH
PROJ-2668,86.9,22.6,56.5,52.6,9,0,75.4,64,4,AI,19,10,65.9,LOW
PROJ-2669,87.3,31.9,67.8,76.9,3,0,89.0,36,2,Mobile,13,10,72.0,LOW
PROJ-2670,91.7,20.7,72.4,72.7,3,1,73.2,20,6,IoT,11,8,78.8,LOW
PROJ-2671,65.7,12.9,56.0,64.3,5,5,37.6,43,5,Web,14,9,0.6,HIGH
PROJ-2672,50.1,8.6,78.3,28.6,5,3,57.4,31,2,Mobile,7,2,36.3,MEDIUM
PROJ-2673,84.1,10.9,81.9,0.0,5,3,32.4,39,4,AI,5,0,59.9,MEDIUM
PROJ-2674,70.4,13.6,50.2,22.2,14,3,65.5,27,7,Web,18,4,,HIGH
PROJ-2675,71.8,10.4,64.4,43.8,9,2,48.9,83,7,IoT,16,7,69.3,MEDIUM
PROJ-2676,59.7,15.0,78.9,22.2,7,2,41.0,51,3,IoT,9,2,34.7,MEDIUM
PROJ-2677,94.2,18.3,75.5,69.2,4,0,80.6,61,5,Research,13,9,53.6,LOW
PROJ-2678,96.8,,80.8,91.7,1,0,96.9,77,2,Mobile,12,11,71.1,LOW
PROJ-2679,63.4,14.3,44.3,16.7,20,1,24.3,36,5,Research,24,4,29.6,MEDIUM
PROJ-2680,81.3,9.1,71.2,38.5,8,0,52.6,28,6,IoT,13,5,59.2,MEDIUM
PROJ-2681,54.7,4.3,57.4,36.4,14,4,34.2,43,5,IoT,22,8,37.3,HIGH
PROJ-2682,83.9,22.8,79.4,60.0,4,2,67.3,34,5,Web,10,6,81.2,LOW
PROJ-2683,83.4,18.7,66.3,66.7,2,3,39.8,62,4,IoT,6,4,39.6,MEDIUM
PROJ-2684,60.6,13.9,56.0,22.7,17,2,2.8,41,2,AI,22,5,31.0,HIGH
PROJ-2685,86.5,18.4,64.5,65.5,10,1,88.6,1,6,Mobile,29,19,66.6,LOW
PROJ-2686,72.0,6.3,67.2,73.9,6,3,70.1,17,6,Research,23,17,44.4,MEDIUM
PROJ-2687,52.3,14.9,58.4,0.0,9,4,73.8,2,7,Research,9,0,25.8,HIGH
PROJ-2688,73.8,9.5,89.3,100.0,0,2,53.4,16,3,Mobile,26,26,43.0,LOW
PROJ-2689,63.5,9.6,57.6,40.0,3,3,27.6,25,7,Mobile,5,2,0.0,HIGH
PROJ-2690,65.5,12.0,53.5,27.8,13,5,52.5,34,2,AI,18,5,14.6,HIGH
PROJ-2691,72.2,16.4,29.9,25.0,12,2,36.0,1,4,IoT,16,4,18.4,HIGH
PROJ-2692,51.2,13.3,64.8,8.3,11,2,25.5,1,1,AI,12,1,,HIGH
PROJ-2693,77.5,10.9,74.7,50.0,14,4,,61,1,Mobile,28,14,35.7,MEDIUM
PROJ-2694,52.8,1.3,53.2,28.6,10,1,58.6,21,7,Web,14,4,19.7,HIGH
PROJ-2695,52.6,3.0,52.6,23.1,20,6,36.8,8,7,AI,26,6,31.6,HIGH
PROJ-2696,62.1,32.8,78.6,20.0,8,2,74.9,58,5,Mobile,10,2,77.7,MEDIUM
PROJ-2697,64.8,,40.8,33.3,4,2,17.5,47,6,AI,6,2,32.4,HIGH
PROJ-2698,39.9,1.0,48.3,50.0,5,6,20.5,8,1,Research,10,5,33.1,HIGH
PROJ-2699,79.8,20.4,86.1,58.8,7,3,75.5,37,3,AI,17,10,71.2,LOW
PROJ-2700,80.0,13.3,56.9,40.0,6,6,20.9,5,7,Mobile,10,4,23.9,HIGH
PROJ-2701,74.2,14.8,67.7,20.0,16,4,51.3,43,3,Web,20,4,32.6,MEDIUM
PROJ-2702,69.1,2.8,75.0,38.1,13,6,43.0,7,7,IoT,21,8,37.4,HIGH
PROJ-2703,54.0,6.0,36.0,31.6,13,4,16.2,19,1,Mobile,19,6,56.1,HIGH
PROJ-2704,37.2,13.5,48.0,31.2,11,3,38.4,11,2,Web,16,5,37.2,HIGH
PROJ-2705,80.2,23.9,64.5,47.1,9,5,59.4,30,6,IoT,17,8,49.8,MEDIUM
PROJ-2706,84.4,2.6,81.4,57.1,9,2,54.9,19,1,Web,21,12,80.7,LOW
PROJ-2707,85.3,15.2,84.0,39.1,14,1,47.8,48,2,Research,23,9,80.2,LOW
PROJ-2708,83.7,19.0,67.6,77.8,4,4,100.0,58,1,IoT,18,14,80.2,LOW
PROJ-2709,84.9,22.6,66.2,73.1,7,0,75.9,69,1,AI,26,19,76.9,LOW
PROJ-2710,74.2,22.4,55.5,45.8,13,3,75.3,27,6,IoT,24,11,74.2,MEDIUM
PROJ-2711,80.6,14.5,68.8,35.7,18,3,55.7,38,3,Mobile,28,10,62.0,MEDIUM
PROJ-2712,90.7,17.9,74.6,75.0,7,1,58.1,63,4,Mobile,28,21,69.4,LOW
PROJ-2713,83.7,18.8,83.4,81.2,3,1,71.4,27,5,AI,16,13,46.4,LOW
PROJ-2714,67.8,17.5,89.8,40.0,6,1,62.7,26,5,Mobile,10,4,50.1,MEDIUM
PROJ-2715,63.5,9.2,68.8,45.5,12,2,45.2,32,1,Research,22,10,29.7,MEDIUM
PROJ-2716,49.1,10.4,68.0,41.7,7,3,29.2,19,2,AI,12,5,38.9,HIGH
PROJ-2717,83.8,19.4,83.2,60.0,2,0,46.2,43,1,Mobile,5,3,85.4,LOW
PROJ-2718,81.4,21.7,66.3,50.0,8,3,92.6,51,2,Web,16,8,78.3,LOW
PROJ-2719,64.3,21.8,77.9,27.3,8,4,28.8,60,5,Mobile,11,3,39.0,MEDIUM
PROJ-2720,79.4,20.8,66.4,65.5,10,0,70.2,46,6,AI,29,19,77.5,LOW
PROJ-2721,77.3,9.8,61.4,60.0,4,3,87.1,27,5,Research,10,6,28.0,MEDIUM
PROJ-2722,57.4,9.6,55.6,28.6,5,2,49.7,39,1,Research,7,2,28.2,HIGH
PROJ-2723,81.7,17.5,56.2,65.4,9,2,83.5,47,4,Research,26,17,53.5,LOW
PROJ-2724,77.5,7.0,,20.0,4,3,49.7,17,3,Web,5,1,42.6,MEDIUM
PROJ-2725,50.5,14.5,56.2,66.7,5,2,30.0,15,5,Web,15,10,33.1,MEDIUM
PROJ-2726,53.4,9.5,79.1,44.0,14,1,52.4,26,1,AI,25,11,60.2,MEDIUM
PROJ-2727,73.8,15.8,66.4,85.0,3,1,77.1,48,2,Research,20,17,49.9,LOW
PROJ-2728,100.0,,56.7,69.2,8,4,57.8,34,2,AI,26,18,27.2,MEDIUM
PROJ-2729,95.7,14.4,69.6,67.9,9,2,66.1,5,3,IoT,28,19,39.6,LOW
PROJ-2730,67.7,10.4,59.6,27.8,13,8,33.6,43,5,Web,18,5,14.3,HIGH
PROJ-2731,53.0,2.6,47.4,33.3,8,4,22.0,31,1,Research,12,4,18.1,HIGH
PROJ-2732,80.7,18.9,78.6,75.0,2,0,60.3,54,2,AI,8,6,63.3,LOW
PROJ-2733,73.2,17.5,66.7,38.1,13,1,43.3,67,7,Mobile,21,8,48.1,MEDIUM
PROJ-2734,62.3,15.4,60.1,25.0,6,4,46.6,17,7,IoT,8,2,18.0,HIGH
PROJ-2735,51.8,1.0,16.9,36.0,16,3,47.0,7,1,AI,25,9,3.8,HIGH
PROJ-2736,72.3,6.1,63.4,0.0,5,5,5.3,39,5,IoT,5,0,45.8,HIGH
PROJ-2737,73.1,18.2,60.5,40.0,9,1,72.2,18,6,IoT,15,6,64.7,MEDIUM
PROJ-2738,55.9,4.4,81.4,10.0,9,3,53.0,13,6,AI,10,1,20.0,HIGH
PROJ-2739,89.7,14.8,53.3,48.0,13,3,28.4,1,7,Mobile,25,12,80.3,MEDIUM
PROJ-2740,46.7,7.7,17.1,13.8,25,6,11.8,5,5,Research,29,4,21.0,HIGH
PROJ-2741,73.0,1.8,72.9,60.0,6,2,24.2,27,4,Web,15,9,28.8,MEDIUM
PROJ-2742,72.4,16.9,60.2,26.7,11,2,44.5,39,2,IoT,15,4,40.4,MEDIUM
PROJ-2743,47.3,1.0,44.2,26.3,14,2,61.4,15,2,Research,19,5,11.2,HIGH
PROJ-2744,36.3,18.5,38.9,27.3,8,2,19.1,24,5,AI,11,3,34.4,HIGH
PROJ-2745,70.1,8.9,70.8,0.0,7,2,50.6,1,6,AI,7,0,39.3,HIGH
PROJ-2746,63.5,1.0,27.0,46.7,8,4,35.1,1,3,Mobile,15,7,34.8,HIGH
PROJ-2747,88.1,19.6,55.4,52.6,9,3,89.0,35,3,Research,19,10,56.4,LOW
PROJ-2748,79.7,,73.2,52.0,12,3,27.8,31,4,Research,25,13,56.1,MEDIUM
PROJ-2749,84.5,10.5,38.9,6.9,27,4,0.3,6,6,Web,29,2,,HIGH
PROJ-2750,63.5,12.7,59.7,60.0,10,4,36.4,55,6,IoT,25,15,31.8,MEDIUM
PROJ-2751,69.2,4.6,22.5,8.3,22,7,32.9,22,4,Mobile,24,2,29.1,HIGH
PROJ-2752,67.9,19.9,77.1,70.0,3,0,76.4,46,7,Web,10,7,48.6,LOW
PROJ-2753,52.7,10.2,48.3,11.1,24,2,46.7,35,6,Mobile,27,3,25.2,HIGH
PROJ-2754,65.6,10.4,50.9,22.2,7,6,21.5,34,4,AI,9,2,36.5,HIGH
PROJ-2755,81.1,20.8,47.2,59.1,9,2,72.5,39,5,AI,22,13,81.8,MEDIUM
PROJ-2756,80.8,22.1,37.7,20.0,16,5,34.2,1,5,Mobile,20,4,29.3,HIGH
PROJ-2757,73.6,17.9,74.8,70.6,5,1,99.4,30,3,IoT,17,12,,LOW
PROJ-2758,82.1,17.8,92.5,60.0,4,1,73.6,56,7,Mobile,10,6,71.7,LOW
PROJ-2759,67.2,14.7,72.5,47.1,9,3,40.8,37,1,Web,17,8,28.4,MEDIUM
PROJ-2760,80.4,10.9,61.2,55.2,13,1,79.0,42,4,Research,29,16,77.1,LOW
PROJ-2761,83.4,11.8,50.3,33.3,18,2,50.3,1,5,Mobile,27,9,51.9,MEDIUM
PROJ-2762,84.6,16.6,60.7,60.9,9,1,59.0,47,7,IoT,23,14,40.6,MEDIUM
PROJ-2763,75.1,4.2,44.3,29.4,12,4,33.9,17,1,Web,17,5,38.4,MEDIUM
PROJ-2764,70.0,15.8,28.8,21.1,15,5,1.2,25,4,AI,19,4,36.7,HIGH
PROJ-2765,39.3,1.0,38.9,23.1,10,6,39.7,34,5,Web,13,3,28.2,HIGH
PROJ-2766,81.5,20.0,50.6,17.6,14,1,36.0,40,1,Research,17,3,50.5,MEDIUM
PROJ-2767,70.1,11.6,63.8,89.3,3,5,57.1,56,4,Mobile,28,25,57.9,MEDIUM
PROJ-2768,60.7,8.7,42.0,24.1,22,3,53.8,31,5,Mobile,29,7,37.4,HIGH
PROJ-2769,71.8,23.4,48.6,66.7,2,3,60.8,48,3,IoT,6,4,60.4,MEDIUM
PROJ-2770,87.9,9.5,54.8,62.5,3,1,78.8,62,3,Web,8,5,81.9,LOW
PROJ-2771,75.2,18.3,60.8,57.1,9,1,71.5,59,5,AI,21,12,31.2,MEDIUM
PROJ-2772,85.0,14.7,80.7,72.7,3,1,73.2,32,2,Research,11,8,93.5,LOW
PROJ-2773,,15.5,55.4,13.6,19,3,64.5,38,7,Mobile,22,3,73.6,MEDIUM
PROJ-2774,,10.8,62.2,87.5,3,1,76.8,32,5,Mobile,24,21,72.6,LOW
PROJ-2775,47.3,11.6,57.8,33.3,4,3,25.6,35,4,Mobile,6,2,71.9,MEDIUM
PROJ-2776,81.1,14.7,79.6,60.0,6,4,50.8,49,1,Mobile,15,9,80.8,LOW
PROJ-2777,100.0,21.8,85.9,65.0,7,1,49.7,23,7,Research,20,13,,MEDIUM
PROJ-2778,53.9,4.9,38.1,62.5,6,3,39.8,25,4,Research,16,10,20.1,HIGH
PROJ-2779,65.7,10.9,59.1,40.0,6,3,8.8,36,5,AI,10,4,23.7,HIGH
PROJ-2780,68.8,21.3,63.4,64.3,5,1,68.5,11,1,IoT,14,9,67.4,LOW
PROJ-2781,73.3,9.9,49.0,43.5,13,4,31.5,13,2,Web,23,10,0.0,HIGH
PROJ-2782,78.9,25.7,70.5,63.6,4,0,91.5,36,1,Research,11,7,77.5,LOW
PROJ-2783,75.9,1.0,37.4,26.9,19,5,55.5,9,1,IoT,26,7,18.6,HIGH
PROJ-2784,68.4,14.0,65.8,0.0,5,7,49.6,1,5,Mobile,5,0,19.1,HIGH
PROJ-2785,67.3,4.4,66.4,44.4,15,3,8.6,1,2,Research,27,12,14.7,HIGH
PROJ-2786,59.2,7.5,74.0,66.7,8,1,73.7,38,6,Web,24,16,46.3,MEDIUM
PROJ-2787,83.7,7.2,67.2,71.4,2,1,48.3,34,1,Mobile,7,5,54.3,MEDIUM
PROJ-2788,55.1,10.4,45.5,0.0,7,7,51.0,1,1,AI,7,0,,HIGH
PROJ-2789,71.4,17.9,67.5,32.0,17,4,51.9,20,6,Mobile,25,8,44.8,MEDIUM
PROJ-2790,80.6,14.8,51.4,60.0,10,3,52.8,49,5,IoT,25,15,39.7,MEDIUM
PROJ-2791,74.8,9.9,48.8,62.5,6,1,66.1,56,6,AI,16,10,58.5,MEDIUM
PROJ-2792,75.1,12.4,42.9,11.1,8,1,7.1,37,6,Research,9,1,21.4,HIGH
PROJ-2793,55.3,13.6,35.6,23.1,10,2,22.6,18,1,Mobile,13,3,28.9,HIGH
